Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
32.5728,14.4593,-7.44913,11.4057,40.1383,0.0240727,0.112216,1.96965,-0.0130427,0.0506067,-1.79267,12.9,
32.823,14.4751,-7.04147,10.6269,40.0497,0.019002,0.122336,1.96901,-0.0185727,0.0651496,-1.79373,12.6,
33.0703,14.4518,-7.04147,10.6269,40.2937,0.01738,0.129911,1.96865,-0.0203227,0.0754405,-1.79429,12.6,
33.3265,14.4047,-7.04147,10.6269,40.5443,0.0123774,0.131113,1.96813,-0.0211427,0.0811012,-1.79505,12.6,
33.5673,14.3162,-7.04147,10.6269,40.776,0.0101637,0.131125,1.96012,-0.0231227,0.085724,-1.79441,12.6,
33.7724,14.0999,-6.65234,9.87325,40.6451,0.0245622,0.129355,1.95793,-0.0188227,0.0862428,-1.79407,12.4,
33.9469,13.8057,-6.65234,9.87325,40.7893,0.0374915,0.124505,1.95505,-0.0110727,0.0854325,-1.79278,12.4,
34.1393,13.4167,-6.65234,9.87325,40.9453,0.0447362,0.11276,1.94529,-0.000122654,0.0793714,-1.791,12.4,
34.2645,12.9572,-6.65234,9.87325,41.0329,0.0623793,0.108387,1.94125,0.0122527,0.0730193,-1.79005,12.4,
34.3078,12.5205,-6.30026,9.14469,40.7482,0.0720523,0.113821,1.93977,0.0244427,0.0723812,-1.78976,12.1,
34.3808,12.1012,-6.30026,9.14469,40.7884,0.0765653,0.114112,1.94036,0.0354827,0.075167,-1.78952,12.1,
34.4863,11.7485,-6.30026,9.14469,40.8696,0.0734393,0.117282,1.94086,0.0360427,0.0772172,-1.79014,12.1,
34.587,11.5083,-6.30026,9.14469,40.9556,0.0737268,0.128315,1.93883,0.0361027,0.0871701,-1.79035,12.1,
34.7146,11.2929,-5.98525,8.46637,40.7979,0.0747745,0.13946,1.93804,0.0400327,0.100719,-1.79059,11.8,
34.8646,11.1193,-5.98525,8.46637,40.9359,0.0679745,0.150564,1.93743,0.0402827,0.109389,-1.78971,11.8,
34.9393,11.0431,-5.98525,8.46637,41.0056,0.0618891,0.181587,1.93254,0.0346927,0.132554,-1.78838,11.8,
35.0563,11.0386,-5.98525,8.46637,41.1221,0.0505253,0.21543,1.92817,0.0282927,0.171558,-1.78668,11.8,
35.3287,11.0494,-5.7073,7.85086,41.1605,0.0347253,0.239189,1.92281,0.0185527,0.20071,-1.78629,11.6,
35.585,11.0381,-5.7073,7.85086,41.4151,0.0326818,0.265153,1.91923,0.0112527,0.221801,-1.78577,11.6,
35.8112,10.9924,-5.7073,7.85086,41.6372,0.0331256,0.292821,1.91425,0.00828265,0.256929,-1.78593,11.6,
36.1466,10.9006,-5.7073,7.85086,41.9649,0.0243893,0.300602,1.91841,0.00457265,0.273736,-1.7873,11.6,
36.5108,10.87,-5.48494,7.32329,42.1452,0.0136655,0.298057,1.9242,-0.00672265,0.276913,-1.78865,11.4,
36.7742,10.8725,-5.48494,7.32329,42.4079,0.0143057,0.296545,1.92347,-0.0100127,0.275856,-1.78909,11.4,
37.0293,10.8129,-5.48494,7.32329,42.6572,0.0131416,0.282952,1.92653,-0.00688265,0.269875,-1.79049,11.4,
37.2542,10.7166,-5.48494,7.32329,42.8737,0.0113169,0.265612,1.92987,-0.00785265,0.25711,-1.79039,11.4,
37.3998,10.5802,-5.29963,6.88364,42.8592,0.0218888,0.2502,1.92945,-0.00664265,0.237482,-1.79129,11.2,
37.4505,10.493,-5.29963,6.88364,42.9022,0.0227612,0.241442,1.93222,-0.00145265,0.229067,-1.7907,11.2,
37.5306,10.3994,-5.29963,6.88364,42.9743,0.0155184,0.229839,1.93485,-0.000512654,0.221283,-1.79008,11.2,
37.5968,10.2844,-5.29963,6.88364,43.031,0.0225523,0.221527,1.93449,-0.00374265,0.209442,-1.7907,11.2,
37.6071,10.1822,-5.15139,6.51936,42.9151,0.029756,0.21943,1.93713,0.00292265,0.203486,-1.79095,11,
37.686,10.1142,-5.15139,6.51936,42.988,0.0161392,0.210278,1.93825,-0.00155265,0.195958,-1.78916,11,
37.822,10.1803,-5.15139,6.51936,43.1291,-0.00273261,0.198273,1.93922,-0.0172527,0.187164,-1.79094,11,
37.9628,10.4167,-5.15139,6.51936,43.29,-0.0206097,0.188961,1.94654,-0.0341327,0.178989,-1.79252,11,
38.1222,10.6946,-5.05874,6.23044,43.4111,-0.0332449,0.177547,1.95067,-0.0445927,0.173043,-1.79063,10.7,
38.2717,10.9695,-5.05874,6.23044,43.5888,-0.0462349,0.166991,1.95029,-0.0578527,0.163128,-1.79034,10.7,
38.3886,11.2488,-5.05874,6.23044,43.7362,-0.0575235,0.16009,1.95208,-0.0712327,0.156201,-1.79103,10.7,
38.4958,11.4478,-5.05874,6.23044,43.866,-0.056632,0.150569,1.95292,-0.0757427,0.150702,-1.78832,10.7,
38.5956,11.5378,-5.04021,6.00434,43.9852,-0.0568628,0.137949,1.95217,-0.0748227,0.144322,-1.78758,10.4,
38.6395,11.515,-5.04021,6.00434,44.0259,-0.0512591,0.129804,1.95319,-0.0704527,0.136214,-1.78568,10.4,
38.5862,11.3457,-5.04021,6.00434,43.9522,-0.0289204,0.131501,1.94979,-0.0578927,0.131355,-1.78451,10.4,
38.5158,10.9484,-5.04021,6.00434,43.8357,0.00303779,0.124248,1.9433,-0.0350527,0.1269,-1.78343,10.4,
38.398,10.337,-5.05874,5.84104,43.6887,0.0396528,0.115578,1.93829,0.00154265,0.116981,-1.78049,10.1,
38.1928,9.55713,-5.05874,5.84104,43.4109,0.0781829,0.110779,1.93583,0.0446627,0.105184,-1.77701,10.1,
37.973,8.65914,-5.05874,5.84104,43.1239,0.114928,0.100834,1.93317,0.0746427,0.0967667,-1.77579,10.1,
37.772,7.78102,-5.05874,5.84104,42.8747,0.142705,0.0879468,1.93682,0.113783,0.085332,-1.77304,10.1,
37.5929,6.94269,-5.11433,5.72799,42.7245,0.165393,0.0743441,1.93686,0.148933,0.0709274,-1.7691,9.8,
37.4584,6.19192,-5.11433,5.72799,42.5753,0.18359,0.055075,1.93588,0.165323,0.0576384,-1.7686,9.8,
37.3393,5.59688,-5.11433,5.72799,42.4538,0.190808,0.0376116,1.93914,0.175833,0.0450229,-1.76906,9.8,
37.3106,5.28284,-5.11433,5.72799,42.4273,0.174996,0.0153071,1.93507,0.178773,0.0174218,-1.76592,9.8,
37.3327,5.21025,-5.16992,5.67774,42.5052,0.154772,-0.00168949,1.9307,0.162333,0.00028789,-1.76786,9.6,
37.4116,5.37645,-5.16992,5.67774,42.5826,0.127436,-0.019342,1.92603,0.146233,-0.0105243,-1.76817,9.6,
37.5396,5.70403,-5.16992,5.67774,42.7096,0.104908,-0.0390329,1.91951,0.121633,-0.0265027,-1.7678,9.6,
37.6458,6.08279,-5.16992,5.67774,42.8177,0.0856927,-0.0535602,1.91941,0.102623,-0.0426514,-1.76824,9.6,
37.7173,6.49481,-5.22551,5.65262,42.951,0.0709742,-0.061446,1.91645,0.0833027,-0.0557548,-1.7684,9.4,
37.7719,6.93898,-5.22551,5.65262,43.0166,0.0521486,-0.0635463,1.91504,0.0619127,-0.0622319,-1.76663,9.4,
37.8473,7.3149,-5.22551,5.65262,43.1049,0.0446826,-0.0729164,1.91411,0.0484427,-0.0680493,-1.76647,9.4,
37.8971,7.65033,-5.22551,5.65262,43.1689,0.0360929,-0.0742578,1.91249,0.0407827,-0.0713518,-1.76469,9.4,
37.9251,7.96466,-5.2811,5.66518,43.2673,0.0264265,-0.0705715,1.91254,0.0265927,-0.0677834,-1.76154,9.1,
37.9418,8.20044,-5.2811,5.66518,43.2972,0.0264104,-0.062081,1.90822,0.0229627,-0.0643761,-1.76052,9.1,
37.9432,8.33337,-5.2811,5.66518,43.3066,0.0343245,-0.0537693,1.90641,0.0231927,-0.0583334,-1.75811,9.1,
37.9422,8.34912,-5.2811,5.66518,43.3065,0.0433998,-0.0495449,1.9039,0.0313327,-0.0503634,-1.75573,9.1,
37.958,8.26022,-5.29963,5.6903,43.3339,0.0540282,-0.0485941,1.89676,0.0410327,-0.0445116,-1.75543,8.9,
37.9667,8.11169,-5.29963,5.6903,43.334,0.0625203,-0.0492681,1.89771,0.0484727,-0.0426306,-1.75452,8.9,
37.9781,7.96921,-5.29963,5.6903,43.3377,0.0649618,-0.0529287,1.89712,0.0544227,-0.045102,-1.75379,8.9,
37.9791,7.84007,-5.29963,5.6903,43.3321,0.068786,-0.057126,1.89581,0.0587927,-0.0497175,-1.75309,8.9,
37.9787,7.72011,-5.29963,5.71543,43.3247,0.0719369,-0.0661249,1.89638,0.0633927,-0.058774,-1.75452,8.7,
37.9518,7.62079,-5.29963,5.71543,43.2933,0.0776179,-0.0699222,1.89818,0.0686827,-0.0656523,-1.7543,8.7,
