Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,
-3.56636,0.157244,-5.07747,0.0663174,1.51384,-0.00520575,-0.000148765,0,-0.00573786,-0.00170303,0.00155291,
-3.57809,0.155348,-5.07879,0.0656991,1.50338,-0.00720041,2.12014e-05,0,-0.00454576,-0.00158124,0.00142588,
-3.61206,0.154661,-5.08144,0.0652273,1.4721,-0.00173311,0.000342172,0,0.00261438,-0.00155794,0.0013542,
-3.63619,0.158012,-5.08114,0.0649463,1.44794,0.00769724,-0.000336289,0,0.00595071,-0.00139703,0.00126238,
-3.60403,0.162651,-5.0789,0.0647863,1.47811,0.00167614,-0.00110625,0,-0.00106179,-0.00126303,0.00124596,
-3.59093,0.162272,-5.07911,0.0647561,1.49137,-0.00583559,7.30673e-05,0,-0.00453673,-0.00110943,0.00110176,
-3.60142,0.162705,-5.0814,0.0647483,1.48322,-0.00567231,0.000232051,0,-6.24982e-05,-0.00125975,0.00100294,
-3.63394,0.162684,-5.0823,0.0649387,1.45165,0.00679195,-0.000425935,0,0.00690408,-0.00115879,0.000970452,
-3.6222,0.161891,-5.08017,0.0652191,1.46117,0.00541432,-0.000215513,0,0.00341784,-0.00115984,0.00105979,
-3.59983,0.161235,-5.0782,0.0656652,1.48146,-0.00481133,1.8531e-05,0,-0.0040154,-0.000907334,0.000983193,
-3.62832,0.161636,-5.08,0.066164,1.45481,-0.00034204,-8.06976e-06,0,0.00524836,-0.000797945,0.000719216,
-3.6451,0.168778,-5.0804,0.0667693,1.43892,0.00875657,-0.00190029,0,0.00574697,-0.000634488,0.000746882,
-3.5956,0.170246,-5.07698,0.0673526,1.48495,0.00180459,-0.0010578,0,-0.00169499,-0.000636715,0.000686704,
-3.56053,0.168028,-5.0759,0.0680607,1.51867,-0.0073501,-5.84362e-05,0,-0.00416799,-0.000462796,0.000531105,
-3.58294,0.166408,-5.07753,0.068758,1.49778,-0.00488084,-0.000442741,0,0.00233819,-0.000467521,0.000353058,
-3.63097,0.165596,-5.07684,0.0695238,1.44906,0.00761387,1.14447e-05,0,0.00684176,-0.000542379,0.00115067,
-3.73616,0.1499,-5.07825,0.0657202,1.34473,0.0170942,-0.00975637,0,0.0217443,-0.0175441,-0.00012502,
-4.03684,0.104726,-5.08517,0.0576769,1.04938,0.0326845,-0.0356845,0,0.0485481,-0.0522524,-0.00126417,
-4.4576,0.01243,-5.09042,0.0532024,0.634129,0.051167,-0.0611842,0,0.0830351,-0.0883465,-0.00402805,
-4.77497,-0.0919188,-5.08069,0.0628965,0.342683,0.0680803,-0.0703619,0,0.107746,-0.10848,-0.0058693,
-4.96957,-0.202901,-5.05589,0.0861395,0.301656,0.0725474,-0.0683657,0,0.113069,-0.116736,-0.00687556,
-5.00814,-0.304425,-5.01769,0.123354,0.427885,0.0564055,-0.0610774,0,0.114368,-0.120785,-0.00768756,
-5.00726,-0.395398,-4.97461,0.169623,0.565963,0.0453951,-0.0510263,0,0.122202,-0.122438,-0.00793797,
-4.99025,-0.46973,-4.91798,0.227566,0.701031,0.0477515,-0.0404116,0,0.129308,-0.123036,-0.0079984,
-4.89782,-0.520661,-4.84281,0.301317,0.823817,0.042422,-0.030453,0,0.126081,-0.123175,-0.00830534,
-4.72081,-0.566859,-4.75666,0.387552,0.955084,0.0220149,-0.0204161,0,0.119479,-0.123187,-0.00841021,
-4.55912,-0.599092,-4.66171,0.485195,1.08913,0.00289357,-0.00990353,0,0.122595,-0.123262,-0.00850064,
-4.40973,-0.617864,-4.55453,0.593961,1.22045,-0.00157976,0.00128037,0,0.127926,-0.122862,-0.00850564,
-4.30026,-0.571305,-4.43219,0.7145,1.29256,0.00677919,0.00119376,0,0.127491,-0.122814,-0.00833049,
-4.17418,-0.486805,-4.29668,0.849717,1.34212,0.00335923,0.00124385,0,0.124381,-0.122523,-0.00847898,
-4.03829,-0.385288,-4.15139,0.99719,1.3871,-0.00844144,0.00133911,0,0.12009,-0.122718,-0.00824149,
-3.94839,-0.278342,-3.99307,1.15705,1.43609,-0.005754,0.00187267,0,0.124452,-0.122522,-0.00824168,
-3.84534,-0.150847,-3.81979,1.32913,1.4802,0.00309681,0.0023236,0,0.13034,-0.12254,-0.00829011,
-3.67406,-0.00435877,-3.63168,1.51477,1.51972,0.00125217,0.00422199,0,0.120918,-0.116467,-0.00722083,
-3.24042,0.238896,-3.43028,1.71608,1.48934,-0.0260855,0.0185312,0,0.0910426,-0.0946222,-0.00488922,
-2.74585,0.447231,-3.22062,1.9281,1.55511,-0.049287,0.0442411,0,0.063211,-0.0602597,-0.00189308,
-2.14032,0.722329,-2.99641,2.15262,1.66692,-0.0621727,0.0674764,0,0.0355355,-0.0261894,-1.14264e-07,
-1.4421,1.07023,-2.77021,2.37605,1.86253,-0.0731351,0.0840813,0,0.00286338,0.00108774,0.000612876,
-0.822086,1.40285,-2.55032,2.59312,2.09846,-0.0969564,0.0960401,0,-0.0256183,0.0243883,0.000555335,
-0.375264,1.70398,-2.3353,2.80858,2.24986,-0.108797,0.103609,0,-0.043562,0.0438277,0.000103296,
-0.0102795,2.00703,-2.12777,3.01453,2.34496,-0.103634,0.10792,0,-0.0481795,0.0575976,-0.000480063,
0.353388,2.33248,-1.91871,3.21823,2.43865,-0.0984274,0.109173,0,-0.0653899,0.0702151,-0.00100609,
0.677214,2.61245,-1.72297,3.41038,2.52934,-0.108687,0.108154,0,-0.0827763,0.0804355,-0.00163219,
0.920975,2.89509,-1.53432,3.59824,2.554,-0.110301,0.105609,0,-0.0908788,0.0888727,-0.00204337,
1.05954,3.16016,-1.35229,3.77676,2.48941,-0.0937851,0.101505,0,-0.0879902,0.0951356,-0.00264376,
1.24589,3.44312,-1.17832,3.94407,2.47543,-0.0858854,0.0966834,0,-0.100753,0.101221,-0.00323206,
1.44071,3.71115,-1.01617,4.1029,2.48792,-0.0927839,0.0908492,0,-0.112312,0.106596,-0.00378815,
1.55737,3.94954,-0.865301,4.25258,2.44155,-0.0897454,0.085391,0,-0.111966,0.11189,-0.00430049,
1.64395,4.18476,-0.722901,4.39091,2.37581,-0.0757447,0.0794522,0,-0.113391,0.117247,-0.00492233,
1.73744,4.40392,-0.590417,4.51688,2.3306,-0.0651189,0.0714367,0,-0.117398,0.120377,-0.005354,
1.85529,4.64521,-0.475764,4.62807,2.33112,-0.0701509,0.0625274,0,-0.129063,0.121877,-0.00566363,
1.8382,4.84645,-0.376247,4.72696,2.21767,-0.0575258,0.0516791,0,-0.122492,0.121993,-0.00559358,
1.76371,5.03797,-0.284403,4.81456,2.06026,-0.0354835,0.0371003,0,-0.115508,0.11856,-0.00543072,
1.67718,5.20711,-0.20441,4.88867,1.90835,-0.017904,0.0209427,0,-0.114518,0.113255,-0.00489197,
1.56818,5.37876,-0.141393,4.94978,1.76257,-0.0131334,0.00249858,0,-0.114366,0.106383,-0.00412209,
1.39294,5.47522,-0.0897224,5.00131,1.55656,-0.00367153,-0.00142097,0,-0.0987419,0.0980531,-0.00341403,
1.27841,5.49879,-0.0441461,5.04287,1.39894,0.00662354,-0.00150028,0,-0.0863727,0.0886471,-0.00265523,
1.22504,5.48081,-0.00702948,5.07565,1.29698,0.0092931,-0.00148547,0,-0.0780886,0.0793518,-0.0019333,
1.19179,5.44164,0.0193172,5.10018,1.22119,0.000239397,-0.00240674,0,-0.0770995,0.0697349,-0.00112461,
1.1082,5.38405,0.0361016,5.1177,1.10469,-0.00323887,-0.00288601,0,-0.0630842,0.0612673,-0.000897251,
1.01061,5.3258,0.0486656,5.12898,0.981879,0.00666274,-0.00178973,0,-0.0493067,0.0517412,-0.000467335,
0.957173,5.2519,0.0588001,5.13525,0.905915,0.00934676,-0.000652707,0,-0.0425147,0.043274,3.28607e-05,
0.935175,5.18103,0.0620056,5.13731,0.874263,-0.00228942,-0.00143016,0,-0.042928,0.0353876,0.000315599,
0.853255,5.11166,0.0582072,5.13614,0.795425,-0.00444443,-0.00131735,0,-0.0300202,0.0286397,0.000223654,
0.529399,5.04685,0.048493,5.13242,0.48846,0.0218346,-0.00330658,0,0.00641316,0.0223112,-7.73004e-06,
0.00583917,5.05036,0.0342961,5.12667,0.0814426,0.0626886,-0.00671884,0,0.0579821,0.0168911,-0.000187444,
-0.843007,5.04165,0.0208635,5.1189,0.867318,0.0922336,-0.0112766,0,0.096987,0.0113871,-0.00107061,
-1.38074,5.03586,0.0203428,5.10889,1.40299,0.105448,-0.0196264,0,0.132835,0.000844059,-0.00220624,
-1.74182,5.01048,0.0396396,5.09828,1.78362,0.112905,-0.0268904,0,0.156891,-0.00923092,-0.0038136,
-1.92515,4.96902,0.0795551,5.08957,2.00833,0.115141,-0.0305892,0,0.168972,-0.0167373,-0.00496667,
-1.92117,4.92165,0.136127,5.08406,2.0637,0.100073,-0.0284341,0,0.166381,-0.0190031,-0.00518196,
-1.82835,4.86852,0.206956,5.08186,2.04646,0.0776747,-0.0223434,0,0.167448,-0.0170609,-0.00533037,
-1.74036,4.81473,0.295438,5.08193,2.05326,0.0744575,-0.0152203,0,0.17763,-0.0139054,-0.00513693,
-1.56818,4.77682,0.409453,5.08359,2.00128,0.0634423,-0.00832812,0,0.178193,-0.010447,-0.00465949,
-1.29703,4.74205,0.533248,5.0861,1.86233,0.0407574,-0.00373521,0,0.168633,-0.00789875,-0.00426998,
-1.03165,4.7259,0.668682,5.0893,1.73874,0.0151788,-0.000393674,0,0.170438,-0.00553189,-0.00400745,
-0.820027,4.72935,0.823944,5.09305,1.68372,0.00540517,0.000879625,0,0.177759,-0.00347664,-0.00387784,
-0.611544,4.73525,1.00112,5.09722,1.65279,0.00868415,0.00188311,0,0.177435,-0.00154463,-0.00368013,
-0.374548,4.76122,1.19309,5.1014,1.60412,-0.0021066,-0.00135295,0,0.168938,-0.000205937,-0.00348793,
-0.00554767,4.76229,1.40942,5.10573,1.45605,-0.0231845,0.000458054,0,0.144321,0.000973762,-0.00337957,
0.603847,4.73252,1.64608,5.10992,1.10846,-0.0515584,0.000833317,0,0.103837,0.00187356,-0.00342247,
1.35952,4.68667,1.89596,5.11392,0.685792,-0.0726329,0.00142665,0,0.0671582,0.00267578,-0.00338847,
2.09937,4.68287,2.15066,5.11755,0.437692,-0.0952202,0.00156664,0,0.0252963,0.00312093,-0.00330105,
2.8952,4.6778,2.40307,5.12088,0.662207,-0.12867,0.00188732,0,-0.0163822,0.00355938,-0.00336029,
3.53305,4.68883,2.65625,5.12387,0.978792,-0.146067,0.0020671,0,-0.0459755,0.00391657,-0.00351647,
4.07858,4.69549,2.90389,5.12649,1.25127,-0.142779,0.00234036,0,-0.0595522,0.00444568,-0.00322846,
4.53149,4.70016,3.14822,5.12859,1.4481,-0.141327,0.00227185,0,-0.0852023,0.00463516,-0.0032542,
4.98749,4.70511,3.37892,5.13017,1.66379,-0.153562,0.00237413,0,-0.109167,0.00491761,-0.00335151,
5.31225,4.70437,3.59782,5.13115,1.76675,-0.158177,0.00210153,0,-0.124208,0.00493681,-0.00320684,
5.5918,4.70092,3.80363,5.13163,1.83931,-0.150059,0.00189712,0,-0.128775,0.00495346,-0.00316716,
5.87171,4.69553,4.00324,5.13146,1.91865,-0.141147,0.00140208,0,-0.139071,0.00457859,-0.00312549,
6.1401,4.68971,4.18678,5.13074,2.00249,-0.145071,0.000939482,0,-0.157427,0.00419335,-0.00304824,
6.31384,4.68419,4.34323,5.12956,2.02031,-0.144763,0.000392071,0,-0.162389,0.00375583,-0.0028508,
6.38569,4.67932,4.48678,5.12796,1.95119,-0.124368,-0.000179834,0,-0.15874,0.00325319,-0.00298714,
6.40973,4.67421,4.61688,5.12595,1.84889,-0.101937,-0.000636967,0,-0.156148,0.00271641,-0.00267407,
6.37528,4.66994,4.72901,5.12368,1.70765,-0.0878149,-0.000915759,0,-0.159648,0.00230551,-0.00263337,
6.23474,4.66895,4.8178,5.12117,1.48736,-0.0690623,-0.00126269,0,-0.15287,0.00180032,-0.00256965,
5.99515,4.67599,4.89715,5.11838,1.18377,-0.0347004,-0.00123018,0,-0.134856,0.00136541,-0.00270003,
5.72625,4.67886,4.96375,5.1155,0.878669,-0.00141312,-0.000880377,0,-0.122908,0.000946139,-0.00254083,
5.57402,4.67357,5.01682,5.11244,0.709286,-0.0031611,0.000149068,0,-0.122153,0.000698,-0.00256623,
5.4219,4.66873,5.05444,5.1093,0.573701,-0.0026489,-0.000245563,0,-0.107188,0.0003615,-0.00262574,
5.24914,4.66514,5.0839,5.1061,0.470902,0.00841674,-0.000817506,0,-0.0856585,0.000105325,-0.0025607,
5.16219,4.6592,5.10737,5.10289,0.447066,0.0107897,6.54581e-05,0,-0.0740423,-0.000281079,-0.00264829,
5.12397,4.65549,5.12102,5.09962,0.444137,0.000167134,-3.74806e-05,0,-0.0705109,-0.00061333,-0.00295631,
5.04215,4.65201,5.1252,5.09635,0.452034,-0.00685653,-0.000306246,0,-0.0575914,-0.0011791,-0.00296437,
4.8842,4.64934,5.12565,5.09311,0.505207,0.00663196,-0.000176127,0,-0.0399514,-0.00144599,-0.00292776,
4.76873,4.64564,5.12351,5.09006,0.568666,0.0115836,0.000267736,0,-0.0319412,-0.00185037,-0.00281724,
4.71472,4.64383,5.11915,5.08721,0.600122,0.00608412,-0.000192905,0,-0.0271271,-0.00221961,-0.00285005,
4.66234,4.64059,5.1104,5.08463,0.630817,-0.00526529,2.13854e-05,0,-0.0237853,-0.0023874,-0.00293704,
4.54647,4.63822,5.09859,5.08266,0.708775,8.95082e-05,-0.000330915,0,-0.00874191,-0.00249728,-0.0029664,
4.46641,4.63684,5.08507,5.08024,0.761142,0.0085695,-0.000263892,0,-0.00025622,-0.00264308,-0.00307233,
4.42749,4.63529,5.07486,5.07848,0.784546,0.00599696,-0.000129154,0,-0.000448255,-0.00266679,-0.00325487,
4.43114,4.63399,5.06615,5.07721,0.774391,-0.0106961,-0.000118223,0,-0.00218615,-0.00273747,-0.00307832,
4.33467,4.63023,5.05297,5.07597,0.845367,-0.00212446,0.000553289,0,0.0083084,-0.00275419,-0.00307974,
4.26203,4.62993,5.04431,5.07501,0.900033,0.00559306,-0.000117105,0,0.0133511,-0.00275528,-0.00326234,
4.23338,4.63053,5.03432,5.0743,0.915656,0.00639643,-0.000544165,0,0.00777714,-0.00265804,-0.00320445,
4.24445,4.62748,5.02825,5.07396,0.902049,-0.00491264,0.000166782,0,0.00476375,-0.00248504,-0.00326826,
4.20914,4.62582,5.01893,5.07387,0.925476,-0.00350725,-6.42824e-05,0,0.00998945,-0.00227985,-0.00336479,
4.15313,4.62582,5.01246,5.07398,0.969168,0.00824288,0.000297231,0,0.0160806,-0.00218711,-0.00331145,
4.16652,4.62547,5.00961,5.07438,0.955152,0.00750697,0.000660764,0,0.0135621,-0.00186051,-0.00349705,
4.22879,4.62678,5.00686,5.07478,0.897829,-0.00782251,0.000166604,0,0.00497611,-0.00181704,-0.00355317,
4.18574,4.62491,5.00415,5.07559,0.934295,-0.00173172,-8.49481e-05,0,0.0121656,-0.00165643,-0.00341622,
4.13634,4.62434,5.00111,5.07646,0.975829,0.00942375,0.000405329,0,0.013765,-0.00154162,-0.00351265,
4.17772,4.62551,5.00175,5.07751,0.939858,0.00523595,0.000587864,0,0.00644473,-0.00139885,-0.00336418,
4.23823,4.62846,5.00314,5.0785,0.887485,-0.00672706,0.000126496,0,0.00101352,-0.00126495,-0.00347666,
4.23681,4.64206,5.0045,5.07999,0.883814,-0.00673204,-0.00182467,0,0.00496866,-0.0011096,-0.00357669,
4.21845,4.64123,5.00372,5.08137,0.900205,0.00128968,-0.000128448,0,0.00816305,-0.00103376,-0.00358109,
4.21649,4.64156,5.00544,5.08295,0.904031,0.00825309,0.000111835,0,0.00830841,-0.000746803,-0.00357583,
4.28631,4.63539,5.01017,5.08429,0.851755,-0.00635462,0.00150154,0,-0.00293665,-0.000589213,-0.00356206,
4.27596,4.63766,5.01027,5.0859,0.860308,-0.00665643,0.00052141,0,0.000695608,-0.000475071,-0.00366715,
4.24825,4.64346,5.01249,5.08756,0.883908,0.000746854,-0.000250399,0,0.00486901,-0.000377828,-0.00356658,
4.23859,4.64581,5.0175,5.08926,0.896296,0.00861694,0.000297362,0,0.00465562,-0.00027928,-0.00358927,
4.27203,4.64804,5.02083,5.09099,0.870002,0.000696942,0.000621164,0,-0.00352579,-0.000222629,-0.00355618,
4.29336,4.65214,5.02124,5.09277,0.85086,-0.00851114,0.000211816,0,-0.00548368,-4.32281e-06,-0.00354831,
4.28025,4.65585,5.02254,5.09453,0.862228,-0.00254813,-0.000616012,0,0.000582645,7.34327e-05,-0.00355325,
4.25013,4.65874,5.02642,5.09633,0.891127,0.00997127,-0.000409155,0,0.000795428,0.000266009,-0.00353332,
4.28421,4.66326,5.03076,5.09806,0.863936,0.0027123,-0.000508876,0,-0.00337349,0.000323949,-0.00354716,
4.31591,4.66406,5.03217,5.09976,0.838368,-0.00783232,0.000201849,0,-0.00756089,0.000448895,-0.00374903,
4.30528,4.66595,5.03151,5.10134,0.846746,-0.00401369,0.000243899,0,-0.0021894,0.00039761,-0.00381014,
4.29195,4.66787,5.03337,5.10296,0.859655,0.00628788,0.000416394,0,0.0030723,0.00061105,-0.00376089,
4.33896,4.67594,5.03701,5.10455,0.819135,-0.00198168,-0.000240112,0,-0.00767563,0.000820952,-0.00360345,
4.34901,4.67768,5.03574,5.10579,0.809249,-0.00818304,0.000208627,0,-0.00681883,0.000955126,-0.00373103,
4.2924,4.6814,5.03701,5.1073,0.857804,0.000478092,3.20729e-05,0,0.00107401,0.000891238,-0.00371134,
4.2633,4.68247,5.03657,5.10854,0.882885,0.00904152,0.000347132,0,0.00118837,0.00102429,-0.00368732,
4.29289,4.68447,5.03881,5.10967,0.858595,0.00420694,-0.000277722,0,-0.00206653,0.000934323,-0.00358255,
4.35151,4.68714,5.03758,5.11057,0.806213,-0.0115239,-0.000103053,0,-0.00605193,0.00104452,-0.00367723,
4.3113,4.6877,5.03789,5.11157,0.841186,-0.0038558,-0.000392335,0,-0.00198989,0.00075818,-0.00369678,
4.28606,4.68267,5.03743,5.11232,0.86554,0.00476524,0.000769536,0,0.00376918,0.000897957,-0.00365518,
4.29849,4.68142,5.0386,5.1131,0.856803,0.00511275,-0.000181759,0,-0.000761806,0.000859243,-0.00363188,
4.32725,4.6761,5.03641,5.11382,0.833368,-0.00594621,0.00113506,0,-0.00705616,0.00107178,-0.00372933,
4.31274,4.67798,5.03332,5.11442,0.842446,-0.0065661,0.000596387,0,-0.00242912,0.00115301,-0.00361049,
4.2326,4.67999,5.03277,5.11491,0.910732,0.0124153,5.02958e-05,0,0.00409522,0.00123743,-0.00359613,
4.30392,4.6781,5.0343,5.11525,0.851209,-0.000322929,0.000138912,0,-0.00390731,0.00121628,-0.00357653,
4.36917,4.68212,5.03262,5.11548,0.792444,-0.0109955,-0.00135689,0,-0.00583527,0.00126285,-0.00358569,
4.31832,4.67898,5.0289,5.11553,0.833965,-0.00391646,0.000369072,0,-0.00077053,0.00112641,-0.00357593,
4.25382,4.67792,5.02793,5.11547,0.889216,0.0102923,-5.15096e-05,0,0.00526192,0.00102982,-0.00359543,
4.28354,4.6732,5.02936,5.11532,0.867015,0.00501205,0.000148375,0,0.00104366,0.000910016,-0.00367582,
4.33189,4.67069,5.02805,5.11511,0.825917,-0.00676591,0.000418661,0,-0.00512245,0.000951105,-0.00380535,
4.32735,4.66891,5.02486,5.11476,0.827832,-0.00639796,-0.000224342,0,-0.00232226,0.000796954,-0.00361904,
4.29325,4.66635,5.02269,5.11436,0.856036,0.00183785,3.28602e-05,0,0.00451752,0.000815146,-0.00365958,
4.28188,4.66393,5.02346,5.11385,0.867393,0.00749375,-0.000251788,0,0.00356199,0.000648011,-0.00355525,
4.35165,4.66127,5.02427,5.11333,0.81042,-0.00736976,-9.82474e-05,0,-0.00626015,0.000664903,-0.0035804,
4.35974,4.66001,5.02145,5.11266,0.80172,-0.0104525,-0.000423558,0,-0.00352189,0.000489368,-0.00352655,
4.28699,4.6609,5.01828,5.11204,0.859255,0.00303391,-0.000319941,0,0.00418694,0.000635412,-0.00344985,
4.25842,4.65344,5.01802,5.11126,0.886904,0.00876972,0.00145686,0,0.00472643,0.000411771,-0.00336025,
4.31109,4.65221,5.01895,5.11051,0.843269,-0.0020045,-1.1378e-05,0,-0.00509711,0.000420831,-0.00354538,
4.32015,4.65123,5.01702,5.10965,0.834131,-0.00748975,0.000209721,0,-0.0048757,0.000210194,-0.00343986,
4.26928,4.6512,5.01311,5.1088,0.873319,0.000312202,2.34788e-05,0,0.0044656,0.000156198,-0.00348305,
4.26055,4.64982,5.01218,5.10792,0.880232,0.00560287,-4.85328e-06,0,0.0058938,-1.54636e-05,-0.00344835,
4.29299,4.65062,5.01348,5.10712,0.85294,0.000632208,-0.000517862,0,-0.00387709,5.7169e-05,-0.00347346,
4.32699,4.64886,5.01176,5.10626,0.823484,-0.0106879,-7.54155e-05,0,-0.00266516,-3.23006e-06,-0.00343348,
4.25622,4.64858,5.00792,5.1054,0.879622,0.00211593,0.000221942,0,0.00481982,-2.7502e-05,-0.00345327,
4.25014,4.64777,5.00738,5.10452,0.884327,0.00608589,-4.61162e-05,0,0.00609009,-0.000187353,-0.00343497,
4.27086,4.6452,5.00858,5.10374,0.868614,0.0051731,0.00082659,0,0.00155331,-3.98993e-05,-0.00339948,
4.29952,4.64506,5.00743,5.1029,0.843064,-0.00536082,-0.000136592,0,-0.00468446,-9.49821e-05,-0.00333624,
4.28257,4.64296,5.00408,5.10208,0.855202,-0.00524896,4.27039e-05,0,-0.000199244,-3.1483e-05,-0.00335231,
4.2595,4.64089,5.00256,5.10125,0.874105,0.00428039,3.13608e-06,0,0.00610925,-6.46453e-05,-0.00349126,
4.27288,4.64119,5.00378,5.10048,0.863228,0.00513643,-0.000448804,0,0.00313479,3.12454e-05,-0.00347775,
4.29064,4.63829,5.00452,5.09963,0.84998,-0.0034965,-0.00019952,0,-0.00345961,-9.22428e-05,-0.00333907,
4.2781,4.636,5.00278,5.09887,0.859887,-0.00522436,-0.000159822,0,0.00230432,2.45774e-05,-0.00337344,
4.24178,4.63497,5.00134,5.09821,0.889677,0.00476707,-5.22448e-05,0,0.00600144,8.18337e-05,-0.00336283,
4.24834,4.63588,5.00053,5.09732,0.882445,0.00771755,-0.00125424,0,0.00344165,0.000183595,-0.00338062,
4.30629,4.63049,5.00282,5.09651,0.838049,-0.00564374,-0.000124899,0,-0.00470396,0.000172343,-0.00351673,
4.29557,4.62312,5.00152,5.09564,0.849497,-0.00613555,0.000947668,0,0.000374443,2.72615e-05,-0.00323568,
4.24344,4.62028,4.99891,5.09471,0.892084,0.00615788,0.000209062,0,0.00647935,-0.000261803,-0.00313976,
4.23742,4.61429,4.99949,5.09385,0.90041,0.0102219,0.00118123,0,0.00434439,-0.000421567,-0.00325663,
4.31653,4.61418,5.0014,5.09313,0.835731,-0.00822144,0.000425096,0,-0.00499578,-0.000696216,-0.00325639,
4.32495,4.61671,5.00171,5.09233,0.827179,-0.0097212,-0.000274309,0,-0.00387596,-0.000655561,-0.00315861,
4.2814,4.61557,4.99951,5.09163,0.86158,0.000887617,0.000203772,0,0.00343487,-0.000828095,-0.00333373,
4.26527,4.61721,4.99901,5.09108,0.873457,0.00854698,-0.000378447,0,0.00602533,-0.000827146,-0.00333973,
4.27986,4.61511,5.00164,5.09061,0.864331,0.00373615,0.000495528,0,-0.00135383,-0.000896913,-0.00342821,
4.29394,4.61224,5.00025,5.0903,0.852892,-0.00729886,0.000846016,0,-0.00457319,-0.00075827,-0.00257013,
4.38336,4.62096,5.00356,5.09315,0.779491,-0.0117223,0.0079928,0,-0.0131644,0.0125988,-0.00378024,
4.67973,4.6478,5.01353,5.10281,0.564319,-0.0264447,0.0316909,0,-0.041188,0.0452093,-0.00414956,
5.19518,4.74685,5.02226,5.10844,0.400813,-0.057254,0.0575677,0,-0.0842079,0.0800374,-0.00603653,
5.52415,4.8347,5.01481,5.10336,0.575851,-0.0757831,0.0690903,0,-0.103805,0.102915,-0.00802472,
5.68979,4.92814,4.9955,5.08437,0.71165,-0.069319,0.068985,0,-0.108728,0.11404,-0.00965524,
5.75384,5.01381,4.96717,5.0525,0.787621,-0.0561178,0.062909,0,-0.115571,0.119097,-0.0102904,
5.78256,5.08542,4.92473,5.0076,0.861356,-0.0550478,0.0538073,0,-0.126164,0.121093,-0.0106568,
5.73073,5.14556,4.86635,4.94962,0.886309,-0.0539032,0.0437164,0,-0.130061,0.121777,-0.0106817,
5.59839,5.1834,4.7954,4.87916,0.858691,-0.0401696,0.0337826,0,-0.125087,0.121999,-0.0106644,
5.41314,5.21989,4.716,4.79718,0.815288,-0.0194176,0.0231077,0,-0.119817,0.12206,-0.0107507,
5.26709,5.24153,4.6235,4.70205,0.83979,-0.0100791,0.0124295,0,-0.125465,0.121956,-0.0105169,
5.09295,5.25943,4.51656,4.5958,0.878998,-0.00805961,0.00169695,0,-0.130698,0.122059,-0.0108009,
4.90756,5.23038,4.39522,4.4762,0.911741,-0.00256434,-0.000742672,0,-0.122841,0.121987,-0.0109119,
4.7554,5.16595,4.2642,4.34441,0.957182,0.00653347,-0.0023737,0,-0.120038,0.122185,-0.0109159,
4.623,5.04187,4.12222,4.20011,0.979459,0.00319495,-0.000995247,0,-0.129227,0.122,-0.0108212,
4.52206,4.92964,3.9684,4.0468,1.04209,-0.00618937,-0.00234962,0,-0.129839,0.121907,-0.0108968,
4.36632,4.81086,3.79912,3.87998,1.09007,-0.0015696,-0.00106742,0,-0.12643,0.12179,-0.0108878,
4.20117,4.67306,3.61763,3.69926,1.13526,0.00525609,-0.00140003,0,-0.121029,0.121661,-0.0108218,
4.05901,4.52544,3.42601,3.50635,1.19968,0.00879825,-0.00147792,0,-0.121767,0.121516,-0.0108814,
3.94254,4.36323,3.2214,3.30122,1.28371,5.11584e-05,-0.00163888,0,-0.128794,0.121371,-0.010793,
3.76061,4.14972,3.03528,3.1192,1.26019,-0.00483466,-0.000996881,0,-0.126408,0.121248,-0.011031,
3.53898,3.96805,2.77158,2.85693,1.35037,0.00749453,-0.00105632,0,-0.120916,0.121208,-0.0110849,
3.3747,3.79294,2.53161,2.61793,1.44618,0.0109531,-0.00217398,0,-0.122549,0.120998,-0.0106986,
3.14045,3.56468,2.27942,2.36571,1.47611,0.00835903,-0.0101242,0,-0.115047,0.108133,-0.00961486,
2.66954,3.2861,2.01177,2.10024,1.35607,0.0226648,-0.0324123,0,-0.08307,0.0772328,-0.00635678,
1.94034,2.97012,1.73086,1.82319,1.1659,0.052899,-0.058651,0,-0.0417262,0.0408974,-0.00420459,
1.26255,2.6917,1.44685,1.54069,1.16567,0.08092,-0.0800621,0,-0.00858058,0.00695861,-0.00308988,
0.655508,2.37739,1.16795,1.26221,1.22728,0.0988832,-0.094097,0,0.0140509,-0.0175186,-0.00298722,
0.0877585,2.02586,0.886404,0.984226,1.31257,0.099813,-0.103196,0,0.0263747,-0.0369456,-0.00334139,
-0.396237,1.67761,0.608829,0.713879,1.39246,0.101319,-0.107989,0,0.0447605,-0.0525404,-0.00419039,
-0.882453,1.29615,0.336637,0.446925,1.48572,0.114311,-0.109713,0,0.06639,-0.0646732,-0.00496785,
-1.30636,0.894684,0.0741364,0.18718,1.55124,0.119168,-0.109083,0,0.0716018,-0.0741007,-0.00559156,
-1.59617,0.517205,-0.187418,-0.0695834,1.52608,0.102752,-0.106702,0,0.0741522,-0.0823739,-0.00636514,
-1.83108,0.196462,-0.436549,-0.310165,1.4837,0.0923428,-0.102536,0,0.0872211,-0.0890117,-0.00688106,
-2.0855,-0.132417,-0.674508,-0.541701,1.46915,0.100636,-0.0967889,0,0.0994342,-0.0945207,-0.00731485,
