Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
4.03051,41.8785,3.50236,42.1057,0.574957,-0.0195901,-0.060023,0.277073,-0.00798265,-0.047339,-0.294386,10.2999,
4.02646,41.9899,3.59502,42.4198,0.609039,-0.0161054,-0.0605142,0.277127,-0.00632265,-0.0490248,-0.294626,10.3999,
4.02615,42.0954,3.59502,42.4198,0.539535,-0.0155411,-0.0618688,0.277863,-0.00432265,-0.0520404,-0.293746,10.3999,
4.02793,42.2002,3.59502,42.4198,0.485426,-0.014486,-0.0633581,0.275551,-0.00404265,-0.0524944,-0.293956,10.3999,
4.03484,42.2763,3.68767,42.7212,0.564327,-0.0149152,-0.0672275,0.276195,-0.00334265,-0.0528744,-0.294126,10.3999,
4.03709,42.3714,3.68767,42.7212,0.494455,-0.0116079,-0.0644883,0.275347,-0.00306265,-0.0535302,-0.294396,10.3999,
4.0499,42.4762,3.68767,42.7212,0.437309,-0.0116904,-0.062135,0.274436,-0.00420265,-0.0545556,-0.294236,10.3999,
4.07877,42.5763,3.68767,42.7212,0.417091,-0.0133314,-0.0600539,0.272894,-0.00623265,-0.0531505,-0.294836,10.3999,
4.11336,42.6788,3.78032,43.0227,0.478716,-0.0140805,-0.0557944,0.273698,-0.00674265,-0.0506151,-0.294706,10.3999,
4.13533,42.7523,3.78032,43.0227,0.446256,-0.0142339,-0.0566108,0.273777,-0.00624265,-0.049361,-0.294506,10.3999,
4.15162,42.8405,3.78032,43.0227,0.41358,-0.0136333,-0.052927,0.273107,-0.00437265,-0.0464618,-0.293936,10.3999,
4.14411,42.9323,3.78032,43.0227,0.374851,-0.00846664,-0.0490996,0.270441,-0.00257265,-0.0435894,-0.293856,10.3999,
4.14241,43.0354,3.78032,43.0227,0.362316,-0.00670477,-0.0441165,0.269558,-0.00201265,-0.0422689,-0.293286,10.3999,
4.13115,43.1547,3.87298,43.3242,0.308832,-0.00130515,-0.0384476,0.267177,-0.000652654,-0.0404723,-0.293616,10.3999,
