Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
2.87231,38.0358,2.87231,38.0358,0,-0.0181827,0.0645381,0.299466,0.0181827,-0.0645381,-0.299466,9.09989,
2.87667,38.0555,2.87231,38.0358,0.0201557,-0.0211427,0.065561,0.297628,0.0211427,-0.065561,-0.299366,9.09989,
2.8792,38.1061,2.89084,38.4378,0.331939,-0.0216127,0.0643507,0.29834,0.0216127,-0.0643507,-0.298566,9.29988,
2.88053,38.1604,2.89084,38.4378,0.277621,-0.0196727,0.0625247,0.297453,0.0196727,-0.0625247,-0.297896,9.29988,
2.89106,38.2262,2.89084,38.4378,0.211558,-0.0184927,0.0625626,0.296953,0.0184927,-0.0625626,-0.297996,9.29988,
2.90402,38.2998,2.89084,38.4378,0.138592,-0.0182227,0.0614454,0.296991,0.0182227,-0.0614454,-0.296736,9.29988,
2.91179,38.3696,2.90937,38.8523,0.48268,-0.0168627,0.0602638,0.295628,0.0168627,-0.0602638,-0.296116,9.39988,
2.92475,38.4495,2.90937,38.8523,0.403089,-0.0147227,0.0604157,0.295384,0.0147227,-0.0604157,-0.296236,9.39988,
2.93934,38.5308,2.90937,38.8523,0.322916,-0.0134027,0.0591442,0.295455,0.0134027,-0.0591442,-0.296106,9.39988,
2.95708,38.6182,2.90937,38.8523,0.238926,-0.0129427,0.0601922,0.294152,0.0129427,-0.0601922,-0.295926,9.39988,
2.97839,38.7193,2.94644,39.2417,0.52342,-0.0135227,0.0610434,0.294209,0.0135227,-0.0610434,-0.296966,9.59988,
2.99645,38.823,2.94644,39.2417,0.421659,-0.0133227,0.0607306,0.295241,0.0133227,-0.0607306,-0.296996,9.59988,
3.01186,38.9236,2.94644,39.2417,0.324794,-0.0118427,0.06048,0.29509,0.0118427,-0.06048,-0.297436,9.59988,
3.03416,39.0334,2.94644,39.2417,0.226054,-0.0107127,0.0626302,0.295215,0.0107127,-0.0626302,-0.298126,9.59988,
3.05743,39.1619,2.9835,39.6311,0.474966,-0.00999265,0.0646245,0.295836,0.00999265,-0.0646245,-0.298696,9.69988,
3.08145,39.2949,2.9835,39.6311,0.350188,-0.00813265,0.0659657,0.294884,0.00813265,-0.0659657,-0.298276,9.69988,
3.10487,39.4189,2.9835,39.6311,0.244445,-0.00659265,0.0666716,0.293129,0.00659265,-0.0666716,-0.298716,9.69988,
3.12463,39.5421,2.9835,39.6311,0.166834,-0.00373265,0.0678981,0.29272,0.00373265,-0.0678981,-0.297806,9.69988,
3.14504,39.6734,3.03909,40.0205,0.362935,0.000312654,0.0684781,0.292705,-0.000312654,-0.0684781,-0.297296,9.89987,
3.1693,39.7746,3.03909,40.0205,0.27829,0.00222265,0.0679126,0.291961,-0.00222265,-0.0679126,-0.297196,9.89987,
3.19201,39.872,3.03909,40.0205,0.213143,0.00504265,0.0670568,0.292047,-0.00504265,-0.0670568,-0.296596,9.89987,
3.21635,39.9482,3.03909,40.0205,0.191446,0.00636265,0.065988,0.290394,-0.00636265,-0.065988,-0.296236,9.89987,
3.24294,40.0253,3.11322,40.3974,0.394027,0.00539265,0.0661143,0.290835,-0.00539265,-0.0661143,-0.296316,9.99987,
3.26,40.1066,3.11322,40.3974,0.325705,0.00565265,0.0658671,0.29074,-0.00565265,-0.0658671,-0.295386,9.99987,
3.27529,40.1942,3.11322,40.3974,0.259937,0.00792265,0.0658239,0.29027,-0.00792265,-0.0658239,-0.295456,9.99987,
3.30627,40.2749,3.18734,40.7617,0.501102,0.00757265,0.0656663,0.290888,-0.00757265,-0.0656663,-0.295896,10.1999,
3.33105,40.3603,3.18734,40.7617,0.426377,0.00740265,0.0655267,0.291164,-0.00740265,-0.0655267,-0.295636,10.1999,
3.35094,40.4414,3.18734,40.7617,0.359633,0.00699265,0.065466,0.290981,-0.00699265,-0.065466,-0.294866,10.1999,
3.38354,40.5331,3.18734,40.7617,0.301279,0.00316265,0.0670284,0.289839,-0.00316265,-0.0670284,-0.295596,10.1999,
3.40444,40.6263,3.18734,40.7617,0.255872,0.00193265,0.0675376,0.290431,-0.00193265,-0.0675376,-0.294976,10.1999,
3.41582,40.7335,3.26146,41.1134,0.41009,0.00233265,0.0681216,0.289225,-0.00233265,-0.0681216,-0.295216,10.1999,
3.4296,40.8354,3.26146,41.1134,0.324914,0.00329265,0.0684706,0.289597,-0.00329265,-0.0684706,-0.295726,10.1999,
3.43953,40.9148,3.26146,41.1134,0.266719,0.00627265,0.0657676,0.289783,-0.00627265,-0.0657676,-0.295026,10.1999,
3.44416,40.9597,3.26146,41.1134,0.238749,0.0105927,0.0617458,0.289708,-0.0105927,-0.0617458,-0.294746,10.1999,
3.44953,40.9771,3.33559,41.44,0.476744,0.0160527,0.057904,0.290272,-0.0160527,-0.057904,-0.295626,10.2999,
3.46988,40.9772,3.33559,41.44,0.481891,0.0176827,0.0555314,0.290813,-0.0176827,-0.0555314,-0.294946,10.2999,
3.48206,40.9768,3.33559,41.44,0.485767,0.0198327,0.0531317,0.290146,-0.0198327,-0.0531317,-0.294386,10.2999,
3.48837,40.9705,3.42824,41.7791,0.810798,0.0230027,0.0489533,0.29006,-0.0230027,-0.0489533,-0.294686,10.2999,
3.50509,40.9577,3.42824,41.7791,0.824948,0.0230427,0.0463068,0.290771,-0.0230427,-0.0463068,-0.294756,10.2999,
3.52573,40.944,3.42824,41.7791,0.840771,0.0202927,0.0446397,0.290752,-0.0202927,-0.0446397,-0.294066,10.2999,
3.53955,40.9474,3.42824,41.7791,0.83915,0.0171627,0.0426699,0.289545,-0.0171627,-0.0426699,-0.294186,10.2999,
3.55063,40.9675,3.42824,41.7791,0.820797,0.0149527,0.0422065,0.290866,-0.0149527,-0.0422065,-0.294346,10.2999,
3.56648,41.0186,3.50236,42.1057,1.08895,0.0123227,0.0440482,0.290065,-0.0123227,-0.0440482,-0.294406,10.2999,
3.58345,41.0881,3.50236,42.1057,1.02083,0.00962265,0.0440235,0.29013,-0.00962265,-0.0440235,-0.294186,10.2999,
3.59745,41.1691,3.50236,42.1057,0.941426,0.00790265,0.0453524,0.289496,-0.00790265,-0.0453524,-0.294556,10.2999,
3.61273,41.2687,3.50236,42.1057,0.844241,0.00798265,0.047339,0.289302,-0.00798265,-0.047339,-0.294386,10.2999,
3.64034,41.3776,3.59502,42.4198,1.04323,0.00632265,0.0490248,0.289442,-0.00632265,-0.0490248,-0.294626,10.3999,
3.66741,41.4999,3.59502,42.4198,0.922707,0.00432265,0.0520404,0.28892,-0.00432265,-0.0520404,-0.293746,10.3999,
3.68765,41.6222,3.59502,42.4198,0.803005,0.00404265,0.0524944,0.288676,-0.00404265,-0.0524944,-0.293956,10.3999,
3.71148,41.7331,3.68767,42.7212,0.98841,0.00334265,0.0528744,0.290169,-0.00334265,-0.0528744,-0.294126,10.3999,
3.7307,41.8353,3.68767,42.7212,0.886939,0.00306265,0.0535302,0.290893,-0.00306265,-0.0535302,-0.294396,10.3999,
3.7474,41.9401,3.68767,42.7212,0.783357,0.00420265,0.0545556,0.289999,-0.00420265,-0.0545556,-0.294236,10.3999,
3.76267,42.0304,3.68767,42.7212,0.694829,0.00623265,0.0531505,0.290329,-0.00623265,-0.0531505,-0.294836,10.3999,
3.7834,42.0818,3.78032,43.0227,0.940878,0.00674265,0.0506151,0.290369,-0.00674265,-0.0506151,-0.294706,10.3999,
3.79957,42.1141,3.78032,43.0227,0.908804,0.00624265,0.049361,0.289412,-0.00624265,-0.049361,-0.294506,10.3999,
3.81418,42.1315,3.78032,43.0227,0.891803,0.00437265,0.0464618,0.288732,-0.00437265,-0.0464618,-0.293936,10.3999,
3.82411,42.1382,3.78032,43.0227,0.885543,0.00257265,0.0435894,0.288173,-0.00257265,-0.0435894,-0.293856,10.3999,
3.82884,42.1452,3.78032,43.0227,0.87885,0.00201265,0.0422689,0.287107,-0.00201265,-0.0422689,-0.293286,10.3999,
3.8381,42.1548,3.87298,43.3242,1.16997,0.000652654,0.0404723,0.286379,-0.000652654,-0.0404723,-0.293616,10.3999,
3.84207,42.1643,3.87298,43.3242,1.1603,0.000732654,0.0387025,0.285662,-0.000732654,-0.0387025,-0.293316,10.3999,
3.8456,42.1692,3.87298,43.3242,1.15529,0.00218265,0.0356185,0.28531,-0.00218265,-0.0356185,-0.293146,10.3999,
3.85238,42.1512,3.87298,43.3242,1.17322,0.00239265,0.0314792,0.285116,-0.00239265,-0.0314792,-0.293166,10.3999,
3.8605,42.1344,3.96563,43.6131,1.48241,0.00297265,0.0293067,0.285526,-0.00297265,-0.0293067,-0.293236,10.4998,
3.86521,42.1293,3.96563,43.6131,1.48723,0.00489265,0.0282609,0.284236,-0.00489265,-0.0282609,-0.293106,10.4998,
3.87169,42.1439,3.96563,43.6131,1.47219,0.00947265,0.027977,0.284274,-0.00947265,-0.027977,-0.294156,10.4998,
3.89118,42.1899,3.96563,43.6131,1.42513,0.0148127,0.0298549,0.285227,-0.0148127,-0.0298549,-0.294386,10.4998,
3.92594,42.2767,4.05828,43.8894,1.61813,0.0190227,0.0331625,0.285317,-0.0190227,-0.0331625,-0.294656,10.6998,
3.96584,42.4018,4.05828,43.8894,1.49043,0.0234327,0.0367326,0.286351,-0.0234327,-0.0367326,-0.294876,10.6998,
4.00547,42.5645,4.05828,43.8894,1.32591,0.0305127,0.0415283,0.288132,-0.0305127,-0.0415283,-0.295236,10.6998,
4.0539,42.7421,4.05828,43.8894,1.14728,0.0359027,0.0465327,0.287996,-0.0359027,-0.0465327,-0.294946,10.6998,
4.10902,42.9203,4.15094,44.1658,1.24618,0.0389427,0.04891,0.289399,-0.0389427,-0.04891,-0.294906,10.9998,
4.151,43.0672,4.15094,44.1658,1.09861,0.0410127,0.0495364,0.289705,-0.0410127,-0.0495364,-0.294366,10.9998,
4.18023,43.1843,4.15094,44.1658,0.981891,0.0437127,0.0494279,0.289483,-0.0437127,-0.0494279,-0.295166,10.9998,
4.20961,43.2575,4.15094,44.1658,0.910216,0.0444027,0.0469448,0.289808,-0.0444027,-0.0469448,-0.294916,10.9998,
4.23081,43.3122,4.24359,44.4421,1.12992,0.0448027,0.0475963,0.289421,-0.0448027,-0.0475963,-0.294786,11.1998,
4.25703,43.3903,4.24359,44.4421,1.05191,0.0448827,0.0491264,0.289554,-0.0448827,-0.0491264,-0.295166,11.1998,
4.29072,43.4636,4.24359,44.4421,0.979621,0.0428327,0.0487075,0.290955,-0.0428327,-0.0487075,-0.295596,11.1998,
4.31726,43.5486,4.24359,44.4421,0.896553,0.0395927,0.0499775,0.292506,-0.0395927,-0.0499775,-0.295286,11.1998,
4.34233,43.6429,4.31771,44.7185,1.07591,0.0363327,0.0511443,0.291302,-0.0363327,-0.0511443,-0.295976,11.3998,
4.36019,43.7182,4.31771,44.7185,1.00124,0.0328427,0.0502694,0.289578,-0.0328427,-0.0502694,-0.295776,11.3998,
4.37088,43.7721,4.31771,44.7185,0.94791,0.0294527,0.0488425,0.28812,-0.0294527,-0.0488425,-0.296066,11.3998,
4.37877,43.802,4.31771,44.7185,0.918566,0.0259327,0.0460463,0.287937,-0.0259327,-0.0460463,-0.296136,11.3998,
