Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
4.89283,43.987,4.54008,45.5224,1.57536,-0.00770619,-0.0104394,0.250035,-0.0142127,-0.0147021,-0.298386,11.7998,
4.9412,44.075,4.54008,45.5224,1.50193,-0.00844712,-0.00863743,0.247466,-0.0171427,-0.0111872,-0.297616,11.7998,
4.99568,44.1606,4.59567,45.7862,1.67407,-0.00879502,-0.00918221,0.245378,-0.0195827,-0.0136666,-0.296766,11.8998,
5.05486,44.2908,4.59567,45.7862,1.56436,-0.00633715,-0.00593602,0.242387,-0.0205927,-0.0162632,-0.297406,11.8998,
5.11886,44.404,4.65127,46.0626,1.72322,-0.00930799,-0.00856279,0.241981,-0.0232727,-0.0183143,-0.297886,12.0998,
5.1972,44.4737,4.72539,46.3515,1.93618,-0.0125219,-0.0173071,0.247827,-0.0245727,-0.0172481,-0.298236,12.1998,
5.26633,44.5357,4.72539,46.3515,1.89462,-0.0170615,-0.0228946,0.251584,-0.0261827,-0.0197959,-0.299066,12.1998,
5.33372,44.6318,4.72539,46.3515,1.82412,-0.0154003,-0.0226376,0.251465,-0.0276827,-0.019876,-0.299126,12.1998,
5.39827,44.7389,4.78098,46.6404,1.99917,-0.0167174,-0.025212,0.252201,-0.0301327,-0.023902,-0.298946,12.3998,
5.46431,44.8516,4.78098,46.6404,1.91489,-0.0195732,-0.0286439,0.254362,-0.0320027,-0.0263145,-0.299366,12.3998,
5.52576,44.9549,4.83658,46.9419,2.10315,-0.0184105,-0.032827,0.255152,-0.0319327,-0.0260518,-0.300016,12.4998,
5.5443,44.9675,4.83658,46.9419,2.09737,-0.0200952,-0.0451304,0.256914,-0.0292527,-0.0249106,-0.300816,12.4998,
5.53684,45.0298,4.87364,47.2433,2.31069,-0.0149172,-0.0515389,0.260709,-0.0204927,-0.0265117,-0.301706,12.5998,
5.49021,45.1969,4.87364,47.2433,2.13731,-0.00539117,-0.0451063,0.256552,-0.0120827,-0.0266645,-0.302436,12.5998,
5.45863,45.3745,4.92923,47.5448,2.23397,-0.00105947,-0.0424702,0.25401,-0.00962265,-0.0256353,-0.301566,12.5998,
5.45959,45.5775,4.9663,47.8588,2.33407,-0.00088398,-0.0339796,0.251404,-0.0101127,-0.021646,-0.300356,12.6998,
5.50123,45.755,4.9663,47.8588,2.17079,-0.00560951,-0.0251118,0.246182,-0.0139827,-0.016922,-0.300016,12.6998,
5.56112,45.8963,5.00336,48.1729,2.34392,-0.0117804,-0.0222258,0.242263,-0.0179727,-0.0148422,-0.299216,12.8998,
5.63141,46.0406,5.00336,48.1729,2.22287,-0.0141534,-0.0159197,0.238128,-0.0211227,-0.0147598,-0.297806,12.8998,
5.70803,46.2058,5.00336,48.1729,2.08951,-0.0145979,-0.0114697,0.2364,-0.0248227,-0.0150158,-0.298356,12.8998,
5.79826,46.334,5.04042,48.4869,2.28243,-0.0182078,-0.0143582,0.237541,-0.0278627,-0.0147981,-0.298436,12.9998,
5.85575,46.4664,5.05895,48.8135,2.47864,-0.0138471,-0.0183825,0.239345,-0.0264827,-0.0175668,-0.297866,13.1998,
5.8999,46.5805,5.05895,48.8135,2.38612,-0.0122321,-0.0278005,0.244954,-0.0241827,-0.0218034,-0.298536,13.1998,
5.91308,46.7244,5.05895,48.8135,2.25698,-0.00910049,-0.0301241,0.243544,-0.0200227,-0.0243173,-0.297716,13.1998,
5.91431,46.8633,5.09602,49.1401,2.41937,-0.00525006,-0.0352016,0.24607,-0.0158627,-0.0265839,-0.298176,13.2998,
5.91646,47.0257,5.13308,49.4667,2.5636,-0.00511819,-0.0288117,0.239895,-0.0138127,-0.0236411,-0.299446,13.4998,
5.91654,47.2208,5.13308,49.4667,2.37864,-0.000920033,-0.0184451,0.234204,-0.0102927,-0.0173647,-0.299506,13.4998,
5.89163,47.3835,5.13308,49.4667,2.217,0.0013734,-0.0124841,0.227781,-0.00603265,-0.0139302,-0.300466,13.4998,
5.87042,47.4895,5.17014,49.8059,2.41993,0.00443077,-0.0160349,0.226957,-0.00142265,-0.012034,-0.302436,13.5998,
5.87109,47.5884,5.17014,49.8059,2.32561,0.000107864,-0.0226181,0.233422,0.000542654,-0.0145067,-0.303446,13.5998,
5.87726,47.7253,5.20721,50.145,2.51078,0.00520965,-0.0243357,0.236002,0.00295265,-0.0180864,-0.305316,13.7998,
5.90357,47.8551,5.24427,50.4842,2.7105,0.00511449,-0.030461,0.240473,0.00398265,-0.0219881,-0.308306,13.8998,
5.91754,48.0305,5.24427,50.4842,2.54438,0.00778798,-0.027259,0.237847,0.00762265,-0.0214212,-0.309486,13.8998,
5.92325,48.201,5.29987,50.8233,2.6954,0.00886931,-0.0207854,0.233432,0.0105927,-0.016574,-0.310656,13.9998,
5.92612,48.3008,5.29987,50.8233,2.59907,0.00585313,-0.0226185,0.232765,0.0127527,-0.0115477,-0.311466,13.9998,
5.94596,48.3716,5.35546,51.1625,2.85265,0.00583206,-0.024412,0.232986,0.0131527,-0.00810316,-0.311376,14.1998,
5.97792,48.426,5.35546,51.1625,2.80641,-0.000588608,-0.0266613,0.232242,0.0106227,-0.00570021,-0.311626,14.1998,
6.03486,48.4748,5.35546,51.1625,2.77227,-0.00553631,-0.025376,0.229517,0.00912265,-0.00235001,-0.311836,14.1998,
6.13608,48.5287,5.42958,51.5142,3.06796,-0.0166589,-0.0247585,0.232167,0.00282265,0.0019623,-0.311496,14.2998,
6.24001,48.5641,5.42958,51.5142,3.05942,-0.0256276,-0.0230151,0.228352,-0.00298265,0.00578055,-0.310856,14.2998,
6.35308,48.6246,5.50371,51.8534,3.33866,-0.0270659,-0.0198842,0.225981,-0.00808265,0.00835394,-0.310966,14.3998,
6.46769,48.6715,5.59636,52.2177,3.65171,-0.0312034,-0.0249073,0.228354,-0.0125227,0.0072834,-0.310806,14.5998,
6.57612,48.7305,5.59636,52.2177,3.62225,-0.0334843,-0.0314001,0.231969,-0.0122527,0.00495101,-0.310626,14.5998,
6.66066,48.797,5.59636,52.2177,3.58247,-0.0380284,-0.0377473,0.235163,-0.0119427,0.00481339,-0.311016,14.5998,
6.72228,48.8865,5.68902,52.5694,3.8251,-0.0378065,-0.0365275,0.231525,-0.0121627,0.00650669,-0.311176,14.6998,
6.79532,49.0063,5.68902,52.5694,3.7309,-0.0404219,-0.0324343,0.228641,-0.0141027,0.00839168,-0.311276,14.6998,
6.86804,49.2115,5.78167,52.9462,3.88951,-0.0373917,-0.0207898,0.222919,-0.0169227,0.0108579,-0.311426,14.7998,
6.94989,49.3533,5.78167,52.9462,3.778,-0.0398177,-0.0217901,0.221488,-0.0189027,0.0123059,-0.311196,14.7998,
7.03408,49.4716,5.87433,53.3356,4.0343,-0.0429372,-0.0240553,0.221685,-0.0200227,0.0140826,-0.311046,14.8998,
7.09908,49.5817,5.87433,53.3356,3.94864,-0.0416891,-0.0274181,0.22173,-0.0190327,0.0135095,-0.310906,14.8998,
7.14588,49.7122,5.96698,53.725,4.18236,-0.0387609,-0.0319239,0.222919,-0.0187127,0.0108956,-0.310876,15.0998,
7.18281,49.9025,5.96698,53.725,4.01122,-0.0325285,-0.0313497,0.22073,-0.0188027,0.00733848,-0.310506,15.0998,
7.23123,50.126,6.07817,54.127,4.1638,-0.0316391,-0.0301029,0.219187,-0.0193027,0.00276009,-0.310666,15.1998,
7.2761,50.3304,6.07817,54.127,3.98106,-0.0289612,-0.0346719,0.22013,-0.0165427,0.0011745,-0.310856,15.1998,
7.30973,50.5147,6.17082,54.5415,4.1848,-0.0290244,-0.0370756,0.21835,-0.0154627,0.00121266,-0.310736,15.1998,
7.32625,50.7095,6.17082,54.5415,4.00237,-0.0253429,-0.0358229,0.216695,-0.0130727,0.00146996,-0.310926,15.1998,
