Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
1.779,32.6471,1.779,32.6471,0,-0.0774935,0.0478396,0.3,-0.0797327,-0.0107499,0.247284,27.1999,
1.83249,32.7428,2.09402,33.9535,1.2386,-0.064974,0.035202,0.282612,-0.0605227,-0.0176924,0.267104,27.8999,
2.13305,32.8614,2.09402,33.9535,1.09281,-0.0464366,0.0311248,0.256885,-0.0482727,-0.0177106,0.287144,27.8999,
2.46134,33.1243,2.39051,35.2347,2.11159,-0.0412524,0.0319105,0.245931,-0.0374327,-0.0164846,0.303294,28.4999,
2.71385,33.4656,2.39051,35.2347,1.79837,-0.036658,0.0394431,0.230396,-0.0269327,-0.00732864,0.313714,28.4999,
2.93662,33.8293,2.72406,36.4783,2.65751,-0.0346007,0.0574292,0.225355,-0.0211427,0.00964481,0.316114,29.0999,
3.09006,34.3848,2.72406,36.4783,2.12522,-0.0352117,0.0726985,0.228577,-0.0192527,0.028773,0.317324,29.0999,
3.15553,35.038,3.03908,37.6842,2.64879,-0.0428262,0.0864725,0.230517,-0.0232327,0.0446714,0.314914,29.5999,
3.13642,35.8191,3.03908,37.6842,1.86765,-0.0493516,0.0993063,0.234373,-0.0310427,0.0641218,0.312544,29.5999,
3.15309,36.5108,3.35411,38.865,2.36276,-0.0504129,0.119567,0.24094,-0.0310427,0.0827909,0.312344,29.9999,
3.1364,36.9599,3.35411,38.865,1.91747,-0.0480904,0.169442,0.261933,-0.0304727,0.123532,0.311454,29.9999,
3.21139,37.3608,3.66913,40.0081,2.68657,-0.036063,0.235321,0.276961,-0.0227927,0.18861,0.310364,30.2999,
3.36161,37.6347,3.66913,40.0081,2.39322,-0.021484,0.299222,0.285647,-0.00746265,0.253844,0.313714,30.2999,
3.63425,38.0273,3.96562,41.0632,3.05398,-0.00232097,0.343096,0.299952,0.0162027,0.310071,0.315634,30.4999,
4.14161,38.4385,3.96562,41.0632,2.63055,0.0306489,0.363997,0.310763,0.0419527,0.337594,0.318214,30.4999,
4.78606,38.7723,4.26211,42.043,3.31238,0.0567253,0.361578,0.310883,0.0724227,0.342444,0.321534,30.4999,
5.46346,39.0734,4.26211,42.043,3.20342,0.0746643,0.343208,0.310245,0.0937227,0.32853,0.323104,30.4999,
5.96751,39.5172,4.52154,42.9223,3.69943,0.0813071,0.314972,0.312326,0.101973,0.308348,0.322004,30.5999,
6.17513,40.1617,4.52154,42.9223,3.218,0.0657354,0.276134,0.310417,0.0985927,0.273328,0.320984,30.5999,
6.09956,40.8817,4.76244,43.6634,3.08636,0.0510675,0.238531,0.309475,0.0795127,0.240413,0.319194,30.5998,
5.80905,41.5449,4.76244,43.6634,2.3629,0.0286042,0.207756,0.302721,0.0562427,0.207279,0.321364,30.5998,
5.46186,42.1944,4.96628,44.2664,2.13042,0.0115574,0.178404,0.294997,0.0304927,0.178194,0.324744,30.6998,
5.02163,43.0081,4.96628,44.2664,1.25956,-0.0208993,0.150379,0.292909,0.00682265,0.157184,0.328914,30.6998,
4.6162,43.8035,5.15158,44.7688,1.10384,-0.044697,0.130606,0.300311,-0.0106627,0.139066,0.334194,30.7998,
4.37296,44.4489,5.15158,44.7688,0.84176,-0.0527181,0.114291,0.29746,-0.0251927,0.126926,0.338114,30.7998,
4.24358,44.9887,5.29983,45.1833,1.07403,-0.061384,0.0974428,0.292964,-0.0298127,0.114558,0.343184,30.7998,
4.24803,45.4314,5.29983,45.1833,1.08067,-0.0607846,0.0845979,0.290915,-0.0287327,0.109231,0.345864,30.7998,
4.36511,45.6969,5.42954,45.5351,1.07667,-0.0557336,0.0713917,0.282948,-0.0199727,0.0999127,0.349974,30.8998,
4.5582,45.8357,5.42954,45.5351,0.921736,-0.044869,0.0602855,0.276158,-0.0120427,0.0918,0.352964,30.8998,
4.80577,45.8406,5.57779,45.8491,0.772062,-0.0348308,0.0494646,0.266414,-0.00247265,0.0840015,0.356504,30.8998,
5.05828,45.8166,5.57779,45.8491,0.520529,-0.0211673,0.0392957,0.262823,0.00992265,0.0746026,0.359534,30.8998,
5.33664,45.738,5.7075,46.1254,0.536266,-0.0106194,0.0276496,0.252531,0.0189127,0.0641852,0.360304,30.8998,
5.5505,45.5722,5.7075,46.1254,0.575045,-0.00448849,0.0209182,0.247708,0.0285327,0.0537897,0.362554,30.8998,
5.61933,45.6157,5.81869,46.3641,0.774474,-0.0100914,0.0108374,0.252424,0.0289827,0.047383,0.362294,30.8998,
5.6203,45.6465,5.81869,46.3641,0.744471,-0.0143064,0.00773175,0.252038,0.0261827,0.0429863,0.362794,30.8998,
5.58262,45.672,5.92987,46.5777,0.97002,-0.0162817,0.00731142,0.253014,0.0218827,0.0387263,0.363134,30.8998,
5.49294,45.7692,5.92987,46.5777,0.918994,-0.0262641,0.00644252,0.250052,0.0166427,0.0396408,0.363384,30.8998,
5.3682,45.9218,6.04105,46.7786,1.08943,-0.0292905,0.0105901,0.252113,0.00760265,0.0456758,0.365084,30.8998,
5.19882,46.0868,6.04105,46.7786,1.08994,-0.0400185,0.0177772,0.25353,-0.00610265,0.0525319,0.366514,30.8998,
5.06862,46.4042,6.11518,46.9545,1.18245,-0.0431034,0.0164135,0.255408,-0.0103527,0.0541961,0.367974,30.7998,
4.94292,46.6289,6.11518,46.9545,1.21665,-0.0521932,0.0169074,0.252249,-0.0211027,0.0552732,0.368224,30.7998,
4.90663,46.7655,6.20783,47.1052,1.34482,-0.0459803,0.0185087,0.253514,-0.0210727,0.0569399,0.369374,30.7998,
4.94824,46.878,6.20783,47.1052,1.27992,-0.0395314,0.0189212,0.255806,-0.0228027,0.054681,0.368214,30.7998,
5.03717,46.8891,6.28195,47.2434,1.29423,-0.0360681,0.0191296,0.254312,-0.0182127,0.054676,0.368554,30.6998,
