Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
8.70992,90.8816,8.70992,90.8816,0,-0.021696,0.0363734,-0.524774,-0.0266627,0.0643455,0.524774,20.6993,
8.69629,90.9,8.70992,90.8816,0.0228709,-0.027532,0.0413838,-0.528986,-0.0304927,0.0674515,0.524644,20.6993,
8.695,90.9427,8.33932,91.0826,0.382218,-0.0251803,0.0436856,-0.526335,-0.0343627,0.070543,0.518854,20.6993,
8.74645,91.0143,8.33932,91.0826,0.412819,-0.0326986,0.0443472,-0.523036,-0.0332027,0.0743646,0.520404,20.6993,
8.76705,91.1165,8.33932,91.0826,0.429069,-0.0363767,0.0527023,-0.525973,-0.0400627,0.0853478,0.522014,20.6993,
8.88477,91.1601,8.33932,91.0826,0.550925,-0.0410775,0.0498399,-0.527252,-0.0486027,0.0896174,0.518574,20.6993,
8.96607,91.1573,7.95019,91.3087,1.02711,-0.0353555,0.0451321,-0.524685,-0.0476727,0.0907128,0.518194,20.6993,
8.95639,91.2153,7.95019,91.3087,1.01053,-0.0360301,0.04947,-0.525375,-0.0402527,0.0919006,0.521114,20.6993,
8.96992,91.1959,7.95019,91.3087,1.02596,-0.041493,0.0402334,-0.528131,-0.0404127,0.0906185,0.519664,20.6993,
8.85852,91.1837,7.95019,91.3087,0.9169,-0.0299516,0.0413689,-0.527001,-0.0366527,0.0889612,0.516504,20.6993,
8.70231,91.0937,7.54253,91.5725,1.25473,-0.0203754,0.0339249,-0.524926,-0.0238927,0.0854798,0.517954,20.6993,
8.65949,90.988,7.54253,91.5725,1.26063,-0.0307731,0.018511,-0.526688,-0.0217827,0.0784313,0.519234,20.6993,
8.58123,91.0651,7.54253,91.5725,1.15602,-0.0310655,0.0206171,-0.526655,-0.0277627,0.0734339,0.515064,20.6993,
8.54375,91.1868,7.54253,91.5725,1.07294,-0.0307909,0.0192456,-0.523807,-0.0260527,0.0714288,0.514364,20.6993,
8.55206,91.2991,7.11634,91.8614,1.54191,-0.0387749,0.0154475,-0.524921,-0.0274427,0.0682105,0.517864,20.6993,
8.56855,91.4306,7.11634,91.8614,1.51477,-0.0412474,0.01244,-0.527678,-0.0322827,0.0661712,0.514324,20.6993,
8.54186,91.6248,7.11634,91.8614,1.44502,-0.0412987,0.0187037,-0.523467,-0.0294227,0.066374,0.511784,20.6993,
8.5889,91.7977,7.11634,91.8614,1.47394,-0.0545002,0.0164816,-0.524179,-0.0333027,0.0653131,0.516624,20.6993,
8.63427,92.0106,6.69014,92.1755,1.95111,-0.0573332,0.0188625,-0.530256,-0.0437227,0.0631516,0.513514,20.5993,
8.7359,92.2128,6.69014,92.1755,2.0461,-0.0630914,0.0153449,-0.527234,-0.0478327,0.0620721,0.512434,20.5993,
8.83588,92.3724,6.69014,92.1755,2.15476,-0.06753,0.0104589,-0.52596,-0.0509927,0.0598504,0.514654,20.5993,
8.81242,92.5324,6.24542,92.5146,2.56707,-0.0602426,0.012364,-0.530474,-0.0501927,0.0574195,0.513144,20.5993,
8.71796,92.6209,6.24542,92.5146,2.47483,-0.0528831,0.00986404,-0.529142,-0.0423427,0.0578765,0.510284,20.5993,
8.55903,92.6365,6.24542,92.5146,2.31681,-0.0464947,0.0104749,-0.526993,-0.0348427,0.0622239,0.511394,20.5993,
8.40363,92.5668,6.24542,92.5146,2.15884,-0.0440247,0.00916843,-0.529417,-0.0256127,0.0660607,0.511284,20.5993,
8.2392,92.5178,5.78217,92.8789,2.48342,-0.0397675,0.009767,-0.529608,-0.0215527,0.0636955,0.511354,20.5993,
8.1595,92.4872,5.78217,92.8789,2.40939,-0.0423372,0.000696046,-0.529703,-0.0175627,0.0596957,0.512504,20.5993,
8.10209,92.4439,5.78217,92.8789,2.36035,-0.0425318,-0.0100779,-0.531994,-0.0137327,0.0534875,0.511474,20.5993,
7.98895,92.4659,5.78217,92.8789,2.2451,-0.0406752,-0.0161248,-0.528554,-0.0107627,0.0407463,0.509404,20.5993,
7.89116,92.5016,5.78217,92.8789,2.14247,-0.0390444,-0.0293878,-0.525958,-0.00892265,0.030441,0.510634,20.5993,
7.82318,92.6805,5.31892,93.2683,2.57231,-0.0460393,-0.0343861,-0.528616,-0.0121327,0.0148968,0.511494,20.5993,
7.71131,93.0348,5.31892,93.2683,2.40376,-0.0458505,-0.0259928,-0.529615,-0.0199527,0.00962228,0.510064,20.5993,
7.70921,93.3012,5.31892,93.2683,2.39052,-0.047285,-0.0314027,-0.52837,-0.0223227,0.0120392,0.509894,20.5993,
7.72457,93.4596,5.31892,93.2683,2.41324,-0.048458,-0.0322536,-0.529394,-0.0245927,0.0117903,0.511644,20.5993,
7.82032,93.6857,4.85567,93.6703,2.96469,-0.0624043,-0.0331542,-0.531372,-0.0329627,0.0101402,0.511454,20.5993,
7.85846,93.9876,4.85567,93.6703,3.01951,-0.063216,-0.0233785,-0.532966,-0.0406827,0.0133759,0.510834,20.5993,
7.87802,94.2052,4.85567,93.6703,3.06931,-0.0575388,-0.0217941,-0.533387,-0.0409627,0.0137024,0.510504,20.5993,
7.8644,94.3485,4.85567,93.6703,3.08423,-0.0571028,-0.0231658,-0.533982,-0.0398427,0.0112802,0.511474,20.5993,
